0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,5
151,2
152,7
153,8
154,4
155,0
156,0
157,2
158,9
159,7
160,2
161,6
162,6
163,0
164,5
165,9
166,6
167,6
168,4
169,4
170,8
171,1
172,9
173,2
174,2
175,1
176,6
177,8
178,6
179,6
180,0
181,0
182,0
183,8
184,4
185,0
186,3
187,9
188,4
189,4
190,1
191,4
192,3
193,6
194,2
195,3
196,9
197,8
198,2
199,0
200,3
201,3
202,9
203,2
204,1
205,9
206,7
207,1
208,6
209,7
210,1
211,3
212,8
213,4
214,0
215,8
216,9
217,6
218,8
219,1
220,3
221,8
222,7
223,7
224,1
225,6
226,2
227,9
228,6
229,6
230,2
231,6
232,1
233,1
234,8
235,5
236,1
237,8
238,9
239,2
240,2
241,1
242,7
243,7
244,0
245,0
246,5
247,1
248,5
249,9
250,1
251,6
252,3
253,7
254,8
255,9
256,1
257,8
258,0
259,0
260,0
261,9
262,9
263,3
264,4
265,1
266,1
267,0
268,6
269,3
270,5
271,1
272,6
273,0
274,4
275,6
276,5
277,1
278,8
279,9
280,2
281,4
282,0
283,3
284,2
285,2
286,4
287,7
288,6
289,1
290,5
291,4
292,1
293,0
294,9
295,6
296,8
297,0
298,2
299,7
300,6
301,5
302,5
303,5
304,3
305,7
306,7
307,1
308,1
309,9
310,4
311,2
312,3
313,9
314,7
315,2
316,0
317,0
318,5
319,3
320,6
321,5
322,0
323,4
324,2
325,4
326,0
327,2
328,3
329,5
330,2
331,3
332,0
333,5
334,4
335,7
336,3
337,6
338,6
339,0
340,9
341,2
342,8
343,9
344,9
345,7
346,5
347,4
348,1
349,4
350,8
351,7
352,0
353,0
354,2
355,4
356,5
357,1
358,1
359,3
360,8
361,6
362,2
363,2
364,8
365,5
366,9
367,2
368,1
369,6
370,1
371,8
372,9
373,5
374,8
375,6
376,1
377,0
378,4
379,5
380,0
381,4
382,1
383,3
384,7
385,8
386,0
387,5
388,4
389,7
390,0
391,6
392,6
393,2
394,1
395,8
396,7
397,5
398,1
399,2
400,9
401,9
402,0
403,0
404,7
405,1
406,7
407,4
408,8
409,9
410,8
411,9
412,9
413,0
414,2
415,8
416,5
417,6
418,6
419,1
420,8
421,0
422,5
423,3
424,0
425,1
426,0
427,3
428,2
429,6
430,8
431,2
432,5
433,9
434,9
435,6
436,3
437,1
438,7
439,1
440,9
441,3
442,5
443,3
444,5
445,6
446,2
447,0
448,4
449,4
450,3
451,0
452,7
453,5
454,7
455,3
456,1
457,3
458,4
459,2
460,1
461,4
462,4
463,9
464,2
465,8
466,5
467,2
468,4
469,0
470,9
471,4
472,8
473,7
474,2
475,0
476,6
477,7
478,0
479,2
480,6
481,0
482,4
483,9
484,3
485,2
486,9
487,5
488,3
489,7
490,3
491,4
492,7
493,8
494,4
495,5
496,3
497,4
498,3
499,8
500,8
501,2
502,1
503,9
504,2
505,6
506,7
507,8
508,6
509,5
510,6
511,4
512,8
513,0
514,0
515,3
516,2
517,1
518,8
519,7
520,5
521,4
522,0
523,9
524,8
525,7
526,7
527,8
528,7
529,8
530,6
531,5
532,5
533,8
